Temperature,Stress,Strain,Phase_Transformation
43.51164108156661,291.5964154952641,0.03659980264711809,0
92.70231434982622,1.0323177872108569,0.010201953136380738,0
64.31530514186493,99.45566733342982,0.07878494449464213,0
20.321109633367534,478.06157977998,0.07080749334877577,0
44.74234889340462,165.22028630142194,0.09219157992485649,0
85.49473660518973,319.19505288847427,0.021727563002800834,1
88.63091418722598,140.42974731612134,0.011492434998823199,0
86.14878732743682,473.91094355579474,0.07240725264090636,1
97.98012297857005,364.2793649747434,0.020339584199869566,1
97.81549050025333,164.82557879070632,0.017610383778949613,0
64.71276531509609,395.8807105901854,0.03198073353960721,0
134.48198937765946,54.082762238168826,0.08168251414784378,0
55.13428050718448,196.1594700327297,0.05395366051096308,0
65.37973878984403,110.60906386579616,0.004585035510228097,0
133.7885032523508,341.8632236380231,0.04638946746593173,1
120.92909835691286,51.22314088596519,0.06839796113664752,0
105.58328753105495,198.51291614133703,0.05383684384690157,0
15.034033096845167,138.3248651045948,0.0572450218156556,0
137.92239206170103,253.17145966190208,0.022477732839266462,1
107.1361949323667,174.94884025193946,0.08477393315953481,0
149.82705098517997,353.2052888335055,0.05613987175911242,1
22.417245698699062,12.288512153483033,0.07132460130406766,0
130.21890860523214,316.99346065295373,0.09818642170133025,1
24.37394020145622,115.28564484691,0.04281986576745322,0
92.33393464257662,134.35451437842465,0.08810666126765086,0
18.572997427416226,400.1278017917618,0.0007281013941125014,0
127.20123439833516,477.78419699021043,0.00334072926151201,1
121.0978438087516,158.2751050135433,0.059027992172881696,0
85.365110792189,413.40263518453787,0.031144939554220066,1
61.07749458389995,51.995418985616546,0.024827656701970027,0
10.375049318270706,316.9908265036916,0.027793535720895858,0
104.61431597168455,375.5161497674594,0.03184029346105876,1
68.03140240171032,77.98896401722827,0.0728947696143423,0
108.30833992055219,213.00119383478028,0.056919597223094455,0
129.95734888929437,446.3535821244908,0.07890359725593335,1
146.32822575043286,51.78923172418609,0.08301965798350519,0
128.37050135889166,9.048179100737574,0.08429348593012821,0
1.7571126277502958,295.2926895239669,0.04146441491748876,0
53.99670967175459,217.76577026546673,0.042127339631641086,0
109.4985843636087,399.34462444195134,0.0926265880140584,1
25.744451589216077,461.72776910205334,0.06617635946044105,0
78.1554909306194,149.57682227190804,0.008046718397913877,0
8.150698250888045,194.20205858455265,0.054218695409246835,0
29.999478734460013,243.13604316465742,0.0356007259634907,0
2.7782691690920958,294.07573021764966,0.09874349897163631,0
119.05465550361309,491.92691484080837,0.0013655406462292575,1
33.588703209057016,348.6651254150258,0.0612180873070558,0
51.80275210453541,194.7742536727844,0.07236230943988581,0
139.21219401983862,131.88384322523106,0.028890677135735524,0
105.66216028852992,472.312859211062,0.09736415182565322,1
4.775839429696177,67.7742165542532,0.08595366270217114,0
24.704123474686913,360.13292625237904,0.09156528409858125,0
93.22176022496453,462.69751264622033,0.0019232059351548482,1
86.58428829062514,332.3327932672193,0.056987215131480896,1
35.683923206176296,211.52722008306057,0.029465024195454673,0
140.13209968871905,99.495469962742,0.0849028634935663,0
92.0948933948844,183.73766112596363,0.06328496569149625,0
80.34492045374374,353.43590471006104,0.053887700432110976,1
88.48649645318565,324.7671120876484,0.01145881696756057,1
109.51830442751545,463.988083299179,0.05402228047861908,1
46.79174932194028,433.43045682968744,0.06319041463564266,0
59.733159332413784,408.0753761331842,0.09559123093102045,0
31.476562346268324,455.72543767538116,0.05850510104238696,0
27.928950882050422,138.1685763685247,0.09674006017456545,0
141.65585849759003,184.76177006982476,0.09616061156066621,0
110.93261925739313,189.9469518930087,0.06502003358335975,0
73.56882129263506,280.22529435489014,0.05059079841180887,0
34.112194195998484,334.1091147713855,0.04660217438260494,0
38.15347226555894,143.35834152019717,0.08903785611157827,0
8.704374048581343,9.731233654650174,0.0028256682971756764,0
65.16249383371812,199.61119182895465,0.011380819802357157,0
46.769382299115385,154.26397977720023,0.010207172911915186,0
104.45152332231892,471.09235950902394,0.07569353251210548,1
56.66277589387214,444.1325202720218,0.03396510238525348,0
26.94055163394522,430.1553391717098,0.0637968544740701,0
3.7018092586996842,326.4998804726215,0.060378290384256565,0
10.087444719487287,172.14458234946943,0.03858279697425317,0
101.9089160247851,274.42463369965236,0.05315677222423986,1
68.05452668340679,407.6125203581864,0.06451385335716601,0
80.48688166630834,49.305184361405516,0.09409503298781384,0
134.50069395605132,400.53744012765236,0.05756340728609815,1
148.55084210950565,20.58989566406083,0.06143675117683143,0
32.53454765977109,408.21051560717785,0.006785581770377547,0
99.46173046501512,403.78190207993674,0.0952215814760112,1
39.4983565105726,25.50365441437791,0.052808192790938624,0
3.097649919859302,313.5803557309291,0.0801273419859922,0
113.75679807542122,251.22653715644861,0.005029106314738907,1
48.00257262337018,84.90975158585734,0.042091013573709105,0
57.5195841257847,74.18946883868782,0.02569754591527016,0
88.24756703304085,386.6295630335116,0.026697589868858996,1
124.65726828542856,283.84637441842204,0.07914537299609295,1
94.3472765386723,491.49956745826626,0.06238667252688536,1
130.8975983171093,491.12388864417204,0.04397453118428481,1
41.03130522234537,496.3334967321332,0.0010585739586393417,0
119.70702508688456,59.30775918288295,0.09649279429455299,0
27.845391645892832,469.12806848198113,0.09620232533557238,0
142.9187485457917,122.2848045102814,0.021755221028003847,0
103.12324145817229,229.106129879306,0.0041346372316556695,0
32.32615156703377,378.70327791086294,0.05301993630119022,0
142.10558857333865,101.81046603861598,0.09514108146164076,0
109.62837101552367,283.155802777165,0.0910395845764935,1
38.091246389253875,92.90837411299785,0.058466286388939664,0
31.996796605122295,52.36805334064665,0.03035488506537072,0
77.73010708959949,58.27930621479926,0.0329960883769196,0
3.8494077081797364,178.8195174241094,0.08979135514860276,0
31.12051131616641,2.3274184185917424,0.049178403563557696,0
63.70282031272594,212.42696060084475,0.01311162289671456,0
56.12549705013383,332.09855254057453,0.024842547597360733,0
69.53631365472161,200.84409250199437,0.02767949014674991,0
41.64430594420978,42.89730025991756,0.012354668493190935,0
88.01765196872532,31.344431011820273,0.04630443815212914,0
129.57834088848472,139.05825638243087,0.09160509082749911,0
17.629778394304964,84.65634527180038,0.0668782542992261,0
77.60686607311713,482.54748660898474,0.007247392424885613,1
19.810215951772996,75.6151124870425,0.0005494817809162722,0
107.52895217888906,402.73121870249827,0.027624766746925433,1
59.40895542109406,293.0539708705724,0.03626929347939404,0
84.81319677877634,284.6434599921472,0.07767496690467758,1
27.491975432111794,256.0403579618923,0.09670055239303667,0
21.727163901506586,485.88153805697556,0.03875671734235436,0
73.20844209734318,181.9223875458189,0.06866900298168611,0
53.341910677493345,393.9578754769381,0.09949019073529633,0
141.06479178792196,277.6470537334798,0.07456665838750144,1
114.79878807104478,197.81683381286308,0.06361895490858445,0
112.29954297758209,477.73296665289047,0.007807485417830429,1
135.55796096189002,299.15798468234357,0.03232152011947303,1
12.513365316302782,59.45847107300678,0.0913392158457157,0
82.82887048836099,208.7696004984283,0.020100548168090572,0
87.67141034336532,390.7908638408038,0.08435903592732082,1
144.29045678208436,346.8735116196069,0.06963236850805055,1
43.82212901888233,458.1701649182871,0.03663243708307547,0
36.12431698731702,129.6886920707601,0.05291742697126566,0
15.044091339824671,379.0968581769119,0.05428064687528136,0
2.464444438721131,229.93760369726047,0.07140537850738864,0
139.42939751882858,286.80487348340773,0.051655594109919614,1
100.4874819886365,477.52334050314147,0.013307599018416627,1
117.77293680347066,489.6431599945887,0.07734546715219126,1
42.25951586309236,430.79548196278176,0.04062724969061188,0
87.961524927949,179.54854386514813,0.09630938902119274,0
9.59328991814717,443.8504178636599,0.028351378229303437,0
72.84413939019343,319.3045888207065,0.026307878029658463,0
146.624270961667,214.99839023535654,0.033350739567518266,0
131.4757867974886,17.87134125024187,0.05723170159586255,0
50.72384277552685,385.0640620957911,0.08948697402009824,0
144.23552318122478,251.05279036205653,0.01762816401400148,1
34.755243970680674,393.0942497325304,0.027967879759922022,0
142.39782336235223,374.01139967163493,0.05816798431478618,1
141.20665570597478,396.78368402417595,0.04543342421615151,1
119.88038810285876,150.32557934838343,0.044732288725572535,0
94.56719053001866,400.39929953381545,0.08207342620964066,1
131.14319499374204,274.42316423308364,0.09238783025113612,1
43.95304267616951,236.6631002245716,0.04813069660698819,0
127.34153329693773,337.5629569103785,0.06873517954472738,1
92.68150378762857,10.679341469174153,0.0801058711027394,0
1.9855286638349234,51.158407943797116,0.051836641038716394,0
52.085027689832934,146.088682583761,0.029431640895373534,0
22.221129142224754,491.4950549789198,0.06380845977222838,0
147.27440847273797,69.87288943247749,0.05851091003060593,0
71.75554605599821,165.29815037960515,0.09015628197396104,0
74.6087048247994,25.526532345961805,0.005240703676985603,0
95.92087745980854,165.63444014636315,0.09101313871334668,0
55.287690919442625,160.1631432554158,0.053443202816535966,0
20.53504075283984,473.40358547226106,0.0015676116049913925,0
123.31765997913683,422.5770434978602,0.03447021787677881,1
28.477186785413693,191.38210962138575,0.07243335638753198,0
76.6978473819684,12.384529019624335,0.0488433087935833,0
33.64755434621089,415.5155569976891,0.09801590374409924,0
14.676672674105106,330.2680885722701,0.04226100738310486,0
129.3287276132525,76.18224182565486,0.03266352296260078,0
145.93792335346956,498.03563550509364,0.08216719344295681,1
144.12519870945002,50.11671871206153,0.054790669935803143,0
135.98332488317683,433.5572707968314,0.06823265790625589,1
116.10709990479582,147.1330820648445,0.08057023380386776,0
49.971772804296286,217.67673316257853,0.06714275461256203,0
12.165208498199515,397.7282633881573,0.04224074947686646,0
61.0861757120711,338.7541779970051,0.012479644789430068,0
34.83512132564141,468.9321872220196,0.05802481665713005,0
19.873145213697445,310.5701627301916,0.08974333267292596,0
8.01407726802379,48.905080739526376,0.0418892426518415,0
108.83915463158681,442.1801816209752,0.09107252348428406,1
1.7141187937546543,384.57776249429554,0.0503527819782402,0
115.58711227541643,355.935225446661,0.06208415624424766,1
22.041996810056258,26.866773676867684,0.08329884760556429,0
11.928312388013362,198.111372330872,0.05645971096407215,0
13.440455135790808,83.71790972976962,0.00909693392955635,0
100.80717110308717,410.95195420393446,0.09809794008003953,1
36.80508147792671,350.2643114089314,0.024584930191283372,0
63.080920002014764,441.53879865956765,0.07105053286301986,0
83.60531869858754,483.287553462082,0.050511343861773875,1
129.08267607431907,387.3738070962493,0.04787726368177081,1
109.05663940669925,497.11654161038103,0.024394081886689147,1
40.5491857858072,307.38494307214944,0.0722150765700104,0
19.72241989366914,18.564801945723907,0.011278826483098726,0
8.306148063179691,7.12575757514794,0.09904533093614853,0
45.23979517214137,171.05193760189437,0.0845373537107204,0
39.31772238595174,411.7358595337686,0.05345089400057921,0
68.42108502007194,433.0673531623655,0.04245529560580095,0
102.49220033215207,480.40626441133895,0.028646463245986766,1
104.34381684582858,32.5607342744092,0.050159147094076754,0
42.52782698732499,22.285555493832042,0.0879417462024168,0
56.98904338501807,456.64179818351687,0.02750064007006836,0
27.172644260535456,152.5233491814308,0.050053745880313597,0
118.2818268459778,278.99370030481634,0.023454990206703087,1
8.527211464986046,491.22244150035493,0.03371491136649515,0
104.5495862587481,200.22426736796166,0.019026050892333248,0
116.8043093911655,332.9356991549199,0.09905391939211879,1
116.61113427731297,200.43978181599266,0.05714974464624556,0
38.91338465180324,384.0973322313899,0.07328151240366955,0
56.07197068988422,263.85736278643293,0.009824991345203671,0
88.13994527945836,118.76156899317486,0.03661175500743158,0
40.923285363670054,135.65305062923312,0.08926398030473215,0
55.62791988268331,129.0296062692036,0.008443832642394788,0
29.558142027845946,266.1601641292804,0.016548322833961317,0
68.97838256340111,351.59450800783213,0.06254176103511687,0
6.691845188117113,474.63995002157105,0.06227889941042252,0
119.9693826855927,347.04368754148993,0.08382270444539297,1
11.543467047994909,390.5964219811953,0.09354927638714215,0
77.8252723247289,84.46305793228281,0.014198647542526378,0
46.021514931779414,187.03131250366283,0.025937381852699948,0
86.63144232470631,206.89010992913305,0.04274614056932559,0
143.91500112501376,343.1901150002365,9.032855212496305e-05,1
96.83553666840058,147.9459881884368,0.006981430295969493,0
5.304365363323638,151.64596070983305,0.022649127794102164,0
64.56036592620919,177.94457732043406,0.04811019640158118,0
76.50252784773754,405.1510407716161,0.025152273816861283,1
80.4266242055178,288.79504502167435,0.08766818922230481,1
102.20887659057568,37.63863991636723,0.032427287554201115,0
41.63941465976491,39.123049845234405,0.09246228121426286,0
19.32908481994803,185.64347214124965,0.09747872607347101,0
58.90135148206415,383.29552530307916,0.04498615339075788,0
143.4608584193923,344.34171323934027,0.022712881689932365,1
28.06963376262671,353.9911773255933,0.02916661334230033,0
135.59759323923555,383.6050330270485,0.07763336816594463,1
81.57089251159896,143.57635644316468,0.027334970779259105,0
68.53671324686488,274.128140971044,0.03805828679202847,0
132.30621153448342,271.6763201583848,0.04785758584818498,1
68.79059426528788,369.81625058997463,0.05751111164699842,0
108.62514549173149,478.4352845528232,0.09961004403012381,1
59.8537982554653,138.99497239773297,0.023220975516359234,0
135.60665893514366,396.6408363785241,0.03534237032481689,1
103.5037530286841,329.9852742616312,0.026289117701051103,1
104.9433081375775,290.11893543173005,0.036111343664371034,1
49.15806023356784,387.439889673701,0.010080451689462056,0
113.51679641053339,472.0162332140497,0.03598097672410472,1
95.4091583170712,18.345708934706494,0.08878650314643885,0
36.00304100695643,73.70005125661034,0.029858984784644906,0
24.080823372788462,378.1436157505579,0.03719347798490689,0
119.45872117759976,41.89567645504228,0.09444741644379347,0
143.87499045528338,258.0618503705465,0.07283789963268682,1
68.72082408900643,109.93038832080349,0.051673871481804835,0
88.64762479855274,137.14785192137575,0.07771927284034406,0
128.65839662903318,350.92024147220815,0.012317964885450394,1
68.58351800307855,15.096386634355808,0.046449035322084234,0
142.78117152491043,436.6597139509518,0.01182361287358663,1
86.36267430673087,222.239477676135,0.023361814501958,0
123.11506810519724,251.19664695355053,0.01418672597402586,1
136.32655776191075,270.02398184684597,0.036180123916913935,1
122.32857281528533,322.77214728974695,0.03816393203959259,1
23.91216951734339,172.42829331137403,0.0947308581833241,0
94.33476585925506,50.55374528174566,0.026412573118752926,0
59.76513879295156,159.18946833308829,0.04724288453165169,0
9.406942803501856,84.07105901141016,0.08113794039634868,0
63.60483778347629,278.06658972523695,0.08156175864366617,0
38.802610033411156,159.01431548019323,0.07503431870350202,0
127.35574626427662,479.0335889967174,0.028783376214007297,1
4.995693982004429,482.86713899014035,0.04949716194113571,0
143.84740827952103,310.0629402841207,0.018621159518672326,1
53.30532727078944,308.748633833643,0.018839952278280427,0
53.50603356038143,492.689282283553,0.043584121313831097,0
2.4492754025561836,443.641575617593,0.07385922212429412,0
27.78484878542759,382.53497457906997,0.05265842599978379,0
60.188925120541306,156.7953058713506,0.08866832208474523,0
139.3937125954071,182.7695140590382,0.08309087977775759,0
14.9422395331907,100.63338288043272,0.003160544282040556,0
141.79523002186193,243.5740634586873,0.05684190428662161,0
130.42327958199482,495.1842610697898,0.060916126435564315,1
68.12435953613277,456.07547650579437,0.09615751443000815,0
49.00513226523901,59.174717009734536,0.002323662670886173,0
34.91161939185853,12.595144645253075,0.05311037709686289,0
92.16970597153116,449.3188342041331,0.02047813619358524,1
4.961188721325843,268.5850639743537,0.00536629062915891,0
2.340909667024232,100.09494410422809,0.05874885247317233,0
64.31935837473567,336.8266347923177,0.07726041436328025,0
10.21111109620803,322.11158896490997,0.07748654492251879,0
37.79114823691393,61.042803418233596,0.0030288410155906776,0
33.17413730191257,129.80011674880976,0.04069464002715894,0
37.97867905842779,30.03898215662898,0.00445096271486205,0
19.658284682288663,104.93023693507098,0.024783864699076976,0
1.8054334346481404,66.15283742653145,0.019288070275794836,0
17.322644570812212,96.61814623727804,0.021518257924215724,0
92.77203892691219,342.7335729565585,0.03391184140345286,1
146.13843192270755,24.749872130533866,0.027741804183599828,0
148.5517502341341,50.927307624108245,0.09622799113275983,0
61.35811430595924,67.08681903914382,0.035240712000938215,0
24.443163906990804,158.270560479067,0.08941725152929719,0
95.81426360497939,149.37515542597046,0.01810416715209251,0
73.54580198231056,127.5318926583197,0.07637468671882143,0
148.4114665926647,375.26832671620815,0.006134553602464277,1
9.79563107276703,499.0113938790503,0.04627612294693413,0
117.48516574707197,266.9889618143979,0.0005510440235525938,1
43.25977459972409,472.101358956971,0.08102907630694361,0
36.2127930114861,198.30505606303234,0.0950486036037784,0
99.37568572990139,53.34122340135672,0.003510737082714566,0
36.90947774864467,204.38691473491866,0.09338463614733145,0
99.87886763387816,148.06388670734665,0.0773853891491353,0
77.59627758034331,246.70348114458906,0.03588615787927953,0
63.6133482653774,328.5218384582116,0.09088765512228053,0
83.20317129921284,230.5251095762041,0.029625727125090096,0
43.05772798794446,467.5802560389128,0.0409295312234762,0
105.98620594094683,442.38241114969,0.009671126219202165,1
62.22853040003461,350.9887975830986,0.06569389619001441,0
54.08183407288384,244.84245618227456,0.002960082874227188,0
124.29853718336066,65.84364090722843,0.04849052751990373,0
138.74503679297882,198.5068333888167,0.06831918502525339,0
6.901096633094539,352.2007697005868,0.0821237600949111,0
34.894048924464826,142.44276027686558,0.014994138962166215,0
52.277905423884484,51.994038771710215,0.07540903662487175,0
122.2449719055371,453.9492287553141,0.07190770235550296,1
147.82371414649464,354.52540490777227,0.05595705341197842,1
145.34575570055276,307.6382133175486,0.05846445977878641,1
135.74225183248902,396.24945280445826,0.009127072085677812,1
44.48343975960448,417.8230187917378,0.06004710432403803,0
148.8016865121711,241.72949908551166,0.03815222070708323,0
37.41300615846768,440.59412570472,0.0867580851341647,0
15.88592323233483,458.2095053505527,0.031309888173599025,0
142.6428916583091,135.7755477123907,0.05765950773635247,0
35.01303832021445,303.7726798953971,0.04265713997011944,0
103.46523976166257,263.2920144102346,0.08762619382503131,1
8.753453847088299,268.9728895759512,0.025391666698918902,0
109.60636486912142,468.831546982281,0.007880236030946041,1
132.25803185007595,152.59435134651451,0.07486557209831396,0
40.86553431989437,491.7169891172881,0.04128966169083215,0
56.85853441161428,451.06560740211603,0.058909835912629153,0
56.14442749813741,229.3614443067513,0.002638933171335112,0
112.31823863101997,408.7266318090831,0.0952109791397402,1
35.671086380855826,384.5234971600703,0.08776183773849766,0
25.77796485714645,338.94748480926063,0.06238679005772775,0
67.39374730316071,159.91694469157713,0.0017029842112618043,0
45.67026110659793,98.22549591047697,0.03779764739828766,0
125.87836833879786,335.7638483828791,0.0978796537742149,1
35.66127390234581,421.4866482005421,0.06813303587402346,0
75.35841862338921,8.12639433868484,0.016098786131341913,0
141.38753995468954,321.401687654256,0.04605967486545007,1
95.0996546616991,221.4365123111062,0.0966737743843486,0
130.09341081936972,449.0438775634918,0.05347081744165934,1
141.0314534032151,160.73646542710262,0.002461452802982456,0
112.6147292829528,237.09240613181086,0.061977208427597776,0
104.9362590337127,257.38355201759316,0.027121653093115983,1
145.19483499063406,70.2197606855265,0.009884595187690437,0
149.16011844715192,356.4461513494532,0.040290844473189306,1
67.77325240046395,415.23817256047977,0.055852309743224485,0
10.630466727631255,28.954638448130122,0.0017040718047802716,0
43.919104716077825,145.69441026845138,0.05590468086359475,0
22.85320585315957,19.022340767528956,0.05112031468396375,0
62.62295621940177,478.27205234412116,0.07939083830987602,0
19.693399270988404,333.5844103519118,0.04235498168153972,0
90.6176706031323,482.10020972739073,0.055345042966988625,1
57.42120887367811,265.7471391656539,0.07420093040571263,0
134.3078826432315,401.03426194780695,0.08971458717819455,1
145.16920076977527,187.20699193987,0.038003457602368756,0
82.03273525041332,176.90951628632047,0.06016334957831465,0
41.22353548013949,189.13390855256634,0.06946109034163818,0
88.83456281427551,328.9310668632141,0.004327067644219618,1
134.51417373366147,179.7265755108261,0.08007605084861348,0
61.01000187536224,450.1837258021128,0.037743018521539384,0
82.81174150379563,491.63743252507766,0.06702389414436098,1
40.74791514092188,15.213257668502955,0.047166406620494906,0
68.31662241750405,96.81164520124824,0.07023391426917074,0
60.2570303069398,56.124996293692995,0.0724330979235779,0
37.262019762445654,21.182023545721627,0.019157101348646732,0
75.87995757379625,113.87049667364325,0.06621742342864505,0
46.55712389697172,223.39666018454056,0.08513234378820872,0
55.95522958211212,418.49518264434187,0.023556720050497484,0
78.74556633813964,110.91201525499805,0.07581834698938779,0
112.58925343934813,246.97262783110062,0.06338251131552236,0
50.026119868691296,464.80936972337724,0.09551260344725639,0
138.62381499311454,333.60735339333746,0.026024657729176084,1
129.34778202538536,399.03950987799874,0.015427777765800356,1
7.303544396329281,275.4969850927431,0.03121210152816999,0
38.046378638523414,490.233229420315,0.025795877819791868,0
66.92032689888029,294.3310773407371,0.0756832760473513,0
15.694183311371113,22.755356981295773,0.07331093038467983,0
52.27139835502456,98.99139996989742,0.06696849008553339,0
111.01462884265237,202.386814478574,0.02163791144584878,0
102.07717217142388,300.63858628688814,0.08618068074390897,1
93.35766428490072,385.96543370447995,0.09565715558589277,1
106.57926040835184,206.54306295194314,0.05316058181086445,0
30.738553043955264,355.02915250784434,0.06493727306293859,0
